chr5	149360270	149360540	SM
chr19	14626866	14627404	MS
chr5	54579539	54579556	SM
chr12	69986857	69986860	MS
chr3	29329363	29329371	MS
chr17	1370873	1373548	MS
chr3	152165422	152180190	SM
chr4	52781398	52781413	SM
chr1	193059551	193059592	SM
chr5	1334499	1345194	MS
chr19	7965519	7965826	SM
chr3	194152597	194152623	MS
chr2	242202320	242255078	MS
chr12	59271298	59271342	MS
chr1	1268157	1268462	MS
chr19	7965519	7965826	SM
chr3	128982755	128991650	SM
chr1	156106003	156106055	SM
chr7	99156181	99156248	SM
chr1	1268157	1268462	MS
chr10	64004696	64004932	MS
chr17	40738846	40761322	MS
chr9	90588877	90588919	MS
chr2	20453731	20455829	MS
chr1	87170569	87188292	SM
chr2	189867681	189871094	SM
chr9	140119499	140119564	SM
chr11	77333629	77333666	MS
chr2	189839099	189849930	SM
chr12	21796981	21807612	MS
chrX	148563042	148563231	MS
chr4	41682020	41682037	SM
chr19	3983156	3984304	MS
chr2	114476887	114483104	MS
chr8	10987890	10988316	MS
chr22	50356976	50357183	SM
chr8	74507535	74526079	MS
chr19	3122242	3122952	SM
chr1	1268157	1268462	MS
chr7	73513407	73521348	SM
chr3	98541197	98600432	MS
chr17	42089028	42089224	MS
chr6	151674823	151677162	SM
chr1	8925437	8925455	MS
chr1	206135293	206557367	SM
chr12	21796981	21807612	MS
chrX	153596277	153599374	MS
chr19	10421175	10426474	MS
chr9	33295116	33307191	SM
chr12	65152937	65153073	MS
chr1	156084515	156100407	SM
chr2	20453731	20455829	MS
chrX	153590899	153590941	MS
chr9	33295116	33307191	SM
chr17	8422104	8424539	MS
chr17	79813464	79818396	MS
chr16	22019729	23619334	MS
chr1	156084509	156085003	SM
chr12	21796981	21807612	MS
chrX	148563042	148563231	MS
chr2	114476887	114483104	MS
chr4	57856958	57871478	SM
chr5	37293056	37302954	MS
chr15	83710665	83735773	MS
chr8	17838136	17847386	SM
chr5	159437564	159437596	SM
chr6	134490650	134491372	MS
chr18	25572751	25589725	MS
chr3	184025148	184025195	SM
chr1	156084509	156085003	SM
chr17	56032586	57721636	SM
chr8	52771590	52771792	MS
chr5	151052778	151066492	MS
chr11	35211465	35250701	SM
chr1	156084515	156100407	SM
chr16	67182230	67182755	MS
chr2	189839099	189849930	SM
chr2	220404127	220404403	MS
chr11	61081887	61081922	MS
chr19	54693312	54693362	MS
chrX	148563042	148563231	MS
chr7	73513407	73521348	SM
chr6	26056476	26056538	MS
chr1	54666189	54670690	SM
chr2	189899820	189904146	MS
chr8	74507535	74526079	MS
chr2	10927514	10930003	MS
chr18	9102736	9117849	SM
chr9	127572085	127572300	SM
chr5	151042704	151042714	MS
chr19	41807439	41807513	SM
chr5	151043136	151047098	MS
chr2	111423951	111427077	MS
chr2	220404127	220404403	MS
chr1	156084515	156100407	SM
chr2	189156783	189156828	SM
chr9	131186763	131196708	SM
chr10	94414073	94414086	SM
chr21	40604174	40608661	MS
chr2	189899820	189904146	MS
chr5	179226556	179227571	MS
chr1	155984801	155989956	MS
chr2	128051295	128051709	MS
chr1	45977014	45987544	MS
chr4	41682020	41682037	SM
chr5	14417105	14417116	SM
chr12	89814684	89819097	MS
chr16	56481795	56485055	MS
chr1	180124210	180145083	SM
chr3	184025148	184025195	SM
chr2	220404127	220404403	MS
chr2	189899820	189904146	MS
chr12	21796981	21807614	MS
chr9	130287431	130331149	MS
chr9	35689235	35689249	MS
chr5	43675671	43677824	SM
chr17	42089028	42089224	MS
chr1	198291124	198291212	SM
chr1	156084509	156085003	SM
chr16	56481795	56485055	MS
chr2	10927514	10930003	MS
chr17	61864457	61864460	SM
chr1	108678133	108678399	MS
chr8	17838136	17847386	SM
chr19	19104536	19105655	MS
chr2	61722664	61726961	MS
chr1	153516400	153518278	MS
chr15	83807173	83807620	MS
chr2	114476887	114483104	MS
chr15	78308968	78309002	MS
chr1	87170569	87188292	SM
chr7	116200295	116200318	SM
chr5	14417105	14417116	SM
chr1	1268157	1268462	MS
chr2	8993095	8993899	MS
chr3	128991094	128993680	SM
chr16	418415	420016	MS
chr13	111138099	111141791	SM
chr22	36700115	36700143	MS
chr17	37865605	37868606	SM
chr1	54666189	54670690	SM
chr3	194152597	194152623	MS
chr1	197150176	197150190	MS
chr12	108097460	108102917	SM
chr12	59271298	59271342	MS
chr5	31532530	31534377	SM
chr1	1268157	1268462	MS
chr17	79478291	79479039	MS
chr2	114476887	114483104	MS
chr2	189899820	189904146	MS
chr5	1334499	1345194	MS
chr2	189156783	189156828	SM
chr19	58868319	58868433	SM
chr12	21796981	21807612	MS
chr15	78308968	78309005	MS
chr4	42080674	42080688	SM
chr2	189839099	189849930	SM
chrX	153590904	153593088	MS
chr16	75665148	75669891	MS
chr20	47896761	47897070	SM
chr17	43309751	43313535	SM
chr1	54666189	54670690	SM
chr8	21946707	21955698	SM
chr19	15220933	15220973	SM
chr4	114824311	114824703	MS
chr9	131186763	131196708	SM
chr1	153516400	153518278	MS
chr10	64004696	64004932	MS
chr3	128991094	128993680	SM
chr5	96372537	96372563	SM
chr11	34162013	34164995	SM
chr21	34953675	34953687	MS
chr11	9759779	9770632	SM
chr5	1334499	1345194	MS
chr19	3122242	3122952	SM
chr1	156084515	156100407	SM
chr16	56481795	56485062	MS
chr1	153516400	153518278	MS
chr6	134490650	134491372	MS
chr15	75969709	75974746	MS
chr5	159437564	159437596	SM
chr4	77952048	77955867	SM
chr4	41682020	41682037	SM
chr1	87170569	87188292	SM
chr9	33464155	33466354	MS
chr15	43814407	43814689	SM
chr19	53085907	53086278	SM
chr15	75969709	75974746	MS
chr12	59271298	59271342	MS
chr1	45977014	45987544	MS
chr19	3983156	3984304	MS
chr4	52781398	52781413	SM
chr7	112115647	112115988	SM
chr19	3122242	3122952	SM
chr16	56481795	56485055	MS
chr7	75684195	75689732	SM
chr5	96372537	96372563	SM
chr3	128991094	128993680	SM
chr2	189899820	189904146	MS
chr2	220404127	220404403	MS
chr19	54691106	54693302	MS
chr18	25572751	25589725	MS
chr19	16757891	16770812	MS
chr4	41682020	41682037	SM
chr1	1268157	1268462	MS
chr5	1334499	1345194	MS
chr17	1946020	1946044	SM
chr5	179224992	179225432	MS
chr2	189156783	189156828	SM
chr2	189867681	189871094	SM
chrX	148563042	148563231	MS
chr2	189867681	189871094	SM
chr17	37865605	37868606	SM
chr11	34162013	34164995	SM
chr1	120835810	144094360	SM
chr8	94937827	94937902	SM
chr19	7965519	7965826	SM
chr12	21796981	21807612	MS
chr12	124197119	124209245	SM
chr12	58145459	58146019	MS
chr4	41682020	41682037	SM
chr6	36891646	36891820	SM
chr4	129741754	129742043	SM
chr12	105546133	105551022	SM
chr3	151599455	151599872	SM
chr16	29706012	29706340	SM
chr15	75969709	75974746	MS
chrX	148563042	148563231	MS
chr10	46224309	46250447	SM
chr1	115275414	115275414	MS
chr17	37865605	37868606	SM
chr15	43814407	43814689	SM
chr9	35689235	35689249	MS
chr3	150346882	150347005	SM
chr17	79478291	79479039	MS
chr15	75969709	75974746	MS
chr9	136230332	136230349	MS
chr5	159437564	159437596	SM
chr11	64846152	64846232	MS
chr9	136230332	136230349	MS
chr7	73513407	73521348	SM
chr9	33295116	33307191	SM
chr2	220404127	220404403	MS
chr8	74507535	74526079	MS
chrX	148563042	148563231	MS
chr2	128051295	128051709	MS
chr1	54666189	54670690	SM
chr7	72877395	72883908	MS
chr9	127572085	127572300	SM
chr3	150346882	150347005	SM
chr2	111423951	111427077	MS
chr3	184025148	184025195	SM
chr12	72090239	72091137	SM
chr5	31532530	31534377	SM
chr3	124689207	124689271	MS
chr4	57856958	57871478	SM
chr1	1268157	1268462	MS
chr15	48722955	48729195	MS
chr7	83589384	83589427	MS
chr16	56481795	56485055	MS
chr2	114476887	114483104	MS
chr9	35061163	35064194	MS
chr7	73513407	73521348	SM
chr12	21796981	21807612	MS
chr12	105546133	105551022	SM
chr2	61507467	61510387	MS
chrX	153580068	153580288	MS
chr2	38971641	38975245	MS
chr10	99475604	99477026	SM
chr3	128991094	128993680	SM
chr7	87829959	87829977	SM
chr1	198291124	198291212	SM
chr9	35689235	35689249	MS
chr9	136230332	136230349	MS
chr12	21796981	21807612	MS
chr1	108678140	108678399	MS
chr5	148904702	148904717	MS
chr1	67876365	67876579	MS
chr14	35761655	35779996	SM
chr1	1268157	1268462	MS
chr12	65152937	65153073	MS
chr1	45977014	45987544	MS
chr19	54691106	54693302	MS
chr7	72877395	72883908	MS
chr8	66515781	66516250	MS
chr17	43309751	43313535	SM
chr5	1334499	1345194	MS
chr12	65152937	65153073	MS
chr2	189156783	189156828	SM
chr9	33295116	33307191	SM
chr2	190329808	190329847	SM
chr9	136230332	136230349	MS
chr3	150346882	150347005	SM
chr9	127572085	127572300	SM
chr16	18804415	18804434	MS
chr1	205740682	205744190	MS
chr8	74507535	74526079	MS
chr6	30153409	30153546	MS
chr1	1268157	1268462	MS
chr13	111138099	111141791	SM
chr15	43814407	43814689	SM
chr3	128991094	128993680	SM
chr11	35211465	35250701	SM
chr1	87170569	87188292	SM
chr12	21796981	21807612	MS
chr19	41748880	41754647	SM
chr1	198291124	198291212	SM
chr5	31532530	31534377	SM
chr8	52771590	52771792	MS
chr19	3983156	3984304	MS
chr1	155984801	155989957	MS
chr5	130495251	130500947	MS
chr17	61864457	61864460	SM
chrX	148563042	148563231	MS
chr12	21796981	21807612	MS
chr15	43814407	43814689	SM
chr17	37865605	37868606	SM
chr11	34162013	34164995	SM
chr19	7965519	7965826	SM
chr12	65152937	65153073	MS
chr9	136230332	136230349	MS
chr11	34162013	34164995	SM
chr3	128982755	128991650	SM
chr12	59271298	59271342	MS
chr17	40738846	40761322	MS
chr10	64004696	64004932	MS
chr19	19104536	19105655	MS
chr9	125655251	125667500	MS
chr11	35211465	35250701	SM
chr1	8925437	8925455	MS
chr2	191835136	191840615	MS
chr8	74507535	74526079	MS
chr3	124689207	124689271	MS
chr17	79478291	79479039	MS
chr22	36700115	36700143	MS
chr3	150346882	150347005	SM
chr4	41682020	41682037	SM
chr4	41682020	41682037	SM
chr6	151674823	151677162	SM
chr8	52771590	52771792	MS
chr3	128982755	128991650	SM
chr5	140699119	140699711	MS
chr16	418415	420016	MS
chr8	127565043	127565617	MS
chr19	19104536	19105655	MS
chr1	54666189	54670690	SM
chr2	114476887	114483104	MS
chr4	41682020	41682037	SM
chr5	151052778	151066489	MS
chr12	105546137	105551022	SM
chr5	151052778	151066492	MS
chr12	124197119	124209245	SM
chr9	127572085	127572300	SM
chr11	111835271	111844800	SM
chr16	84623843	84651538	MS
chr12	59271298	59271342	MS
chr14	35761655	35779996	SM
chr14	35761655	35779996	SM
chr1	115275414	115275414	MS
chr7	32032581	32033133	MS
chr11	35211465	35250701	SM
chr11	9759779	9770632	SM
chr2	189156783	189156828	SM
chr2	114476887	114483104	MS
chr1	156084515	156100407	SM
chr5	159437564	159437596	SM
chr1	153516400	153518280	MS
chr6	121434305	121447606	MS
chr5	151052778	151066489	MS
chr2	189156783	189156828	SM
chr1	45977014	45987544	MS
chr16	67473005	67473032	MS
chr10	64004696	64004932	MS
chr6	151674823	151677162	SM
chr5	14417105	14417116	SM
chr2	54896461	54896491	SM
chrX	153580068	153580288	MS
chr3	128991094	128993680	SM
chr5	31532530	31534377	SM
chr1	65304186	65307286	MS
chr4	52781398	52781413	SM
chr1	8925437	8925455	MS
chr2	114476887	114483104	MS
chr19	41807439	41807513	SM
chr5	151043136	151047098	MS
chr17	40738846	40761322	MS
chr4	52781398	52781413	SM
chr7	102574782	102574843	SM
chr9	35685721	35689869	MS
chr3	55503346	55503709	MS
chr9	33295116	33307191	SM
chr9	127572085	127572300	SM
chr9	131186763	131196708	SM
chr12	21796981	21807612	MS
chr16	56481795	56485062	MS
chr16	67182230	67182755	MS
chr11	85371422	85371674	MS
chr1	120835810	206557367	SM
chr4	93553228	93553257	SM
chr7	72877395	72883908	MS
chr6	30153409	30153546	MS
chr1	8925437	8925455	MS
chr3	128991094	128993680	SM
chr18	9102736	9117849	SM
chr12	21796981	21807612	MS
chr12	21796981	21807612	MS
chr8	17838136	17847386	SM
chr18	9102736	9117849	SM
chr1	108678133	108678399	MS
chr1	67876365	67876579	MS
chr9	33533543	99958878	MS
chr11	62415325	62415673	MS
chr12	89814684	89819097	MS
chr17	26951362	26955332	MS
chr4	41682020	41682037	SM
chr17	36647649	36666193	SM
chr9	120474798	120474826	MS
chr12	72090239	72091137	SM
chr4	41682020	41682037	SM
chr2	8993087	8993685	MS
chr18	9102736	9117849	SM
chr1	1268157	1268462	MS
chr5	179224992	179225432	MS
chr1	120835810	121107152	SM
chr2	111423951	111427077	MS
chr9	136230332	136230349	MS
chr12	21796981	21807612	MS
chr10	33200950	33200984	MS
chr5	77712364	77717625	SM
chrX	148563042	148563231	MS
chr8	52771590	52771792	MS
chr5	151042704	151042714	MS
chr15	78308968	78309002	MS
chr4	436498	437008	MS
chr17	42089028	42089224	MS
chr2	220406779	220406913	MS
chr16	56481795	56485055	MS
chr12	124197119	124209245	SM
chr7	33039727	33039727	SM
chr9	35685721	35689869	MS
chr1	180124210	180145083	SM
chr17	37865605	37868606	SM
chr18	25572751	25589725	MS
chr9	136230332	136230349	MS
chr12	65152937	65153073	MS
chr11	9759779	9770632	SM
chr12	21796981	21807612	MS
chr5	1334499	1345195	MS
chr4	41682020	41682037	SM
chr16	56481795	56485055	MS
chr2	8993087	8993685	MS
chr2	189839099	189849930	SM
chr4	57856958	57871478	SM
chr17	37865605	37868606	SM
chr15	83807173	83807620	MS
chr1	1268157	1268462	MS
chr11	62364150	62365571	MS
chr5	159437564	159437596	SM
chr1	1268157	1268462	MS
chrX	153590904	153593088	MS
chr6	26056476	26056538	MS
chr5	151052778	151066492	MS
chr1	151149214	151162534	MS
chr7	72877395	72883915	MS
chr11	61081887	61081922	MS
chr19	2273026	2273095	SM
chr6	114183682	114184433	SM
chr11	60714124	60714187	MS
chr17	36890315	36890794	SM
chr5	1334499	1345194	MS
chr5	1334499	1345194	MS
chr2	114476887	114483104	MS
chr18	25572751	25589725	MS
chr10	46224309	46250447	SM
chrX	148563042	148563231	MS
chr1	121107152	206135293	SM
chr12	21796981	21807612	MS
chr3	158363435	158363446	SM
chr9	136230332	136230349	MS
chr17	1370873	1373548	MS
chr16	22019729	23619334	MS
chr1	1268157	1268462	MS
chrY	2710205	2722717	SM
chr2	114476887	114483104	MS
chr15	83807173	83807620	MS
chr19	2273026	2273095	SM
chr1	1268157	1268462	MS
chr7	73513407	73521348	SM
chr12	89814684	89819097	MS
chr1	113244256	113246427	MS
chr17	79813464	79818396	MS
chr2	114476887	114483104	MS
chr7	75684195	75689732	SM
chr1	115275414	115275414	MS
chrX	148563042	148563231	MS
chr4	41682020	41682037	SM
chr5	54558583	54565424	MS
chr15	41625090	41625145	SM
chr5	98191931	98192138	MS
chr1	95363458	95367342	MS
chr2	114476887	114483104	MS
chr5	1334499	1345194	MS
chr5	96254896	96255179	SM
chr3	152165422	152180190	SM
chr12	65152937	65153073	MS
chr9	33295116	33307191	SM
chr5	179224992	179225432	MS
chr1	1268157	1268462	MS
chr1	197150176	197150190	MS
chr17	61864457	61864460	SM
chr11	35211465	35250701	SM
chrX	148563042	148563231	MS
chr5	135489642	135489717	MS
chr19	54691106	54693302	MS
chrY	2710205	2722717	SM
chr12	124197119	124209245	SM
chr15	43814407	43814689	SM
chr4	52781398	52781413	SM
chr16	22019729	23619334	MS
chr11	60714124	60714187	MS
chr6	151674823	151677162	SM
chr1	1268157	1268462	MS
chr2	114476887	114483104	MS
chr19	58868319	58868433	SM
chrX	153590904	153593088	MS
chr11	14502402	14508046	MS
chr3	194152597	194152623	MS
chr4	41682020	41682037	SM
chr12	21796981	21807612	MS
chr2	220404127	220404403	MS
chr1	228675164	228676659	SM
chr10	69726531	69750084	MS
chrX	148563042	148563231	MS
chr17	42089028	42089224	MS
chr5	150503930	150509028	MS
chr16	67182233	67182755	MS
chr9	35685721	35689869	MS
chr14	35761655	35779996	SM
chr19	13050355	13051185	SM
chr19	3122242	3122952	SM
chr1	121107152	206135293	SM
chr16	56481795	56485055	MS
chr9	140119499	140119564	SM
chr12	105546133	105551022	SM
chr2	54896461	54896491	SM
chr2	111423951	111427077	MS
chr9	97222900	97222980	SM
chr3	120128456	120128469	MS
chr1	156084515	156100407	SM
chr4	39523060	39523085	MS
chr1	87170569	87188292	SM
chr4	41682020	41682037	SM
chr12	59271298	59271342	MS
chr5	31532530	31534377	SM
chr16	56481795	56485055	MS
chr2	99938605	99938675	MS
chr11	61067148	61067172	MS
chr8	10987890	10988316	MS
chr1	155984801	155989957	MS
chr12	58145459	58146019	MS
chr12	105546137	105551022	SM
chr4	41682020	41682037	SM
chr16	418415	420016	MS
chr3	128991094	128993680	SM
chr12	65152937	65153073	MS
chr17	36647649	36666193	SM
chr5	14417105	14417116	SM
chr17	75398620	75483535	SM
chr10	62648086	62648266	MS
chr2	114476887	114483104	MS
chr17	37865605	37868606	SM
chr17	36647649	36666193	SM
chr6	114183682	114184433	SM
chr11	14479281	14486515	MS
chr9	35689235	35689249	MS
chr7	87829959	87829977	SM
chr17	40738846	40761322	MS
chr1	205689779	205719199	MS
chr6	26056476	26056538	MS
chr3	193332700	193334966	SM
chr2	189899820	189904146	MS
chr5	151043136	151047098	MS
chr7	87829959	87829977	SM
chr7	72877395	72883908	MS
chr5	150503930	150509028	MS
chr19	54691106	54693302	MS
chr15	83807173	83807620	MS
chr12	10021864	10021876	MS
chr6	88050637	88050833	SM
chr10	64004696	64004932	MS
chr12	124197119	124209245	SM
chr1	153516400	153518278	MS
chr3	128991094	128993680	SM
chr2	111423951	111427077	MS
chr2	114476887	114483104	MS
chr1	153516400	153518278	MS
chr2	189156783	189156828	SM
chr2	190329808	190329847	SM
chr3	194152597	194152623	MS
chr10	62648086	62648266	MS
chr19	39191681	39214903	SM
chr5	96372537	96372563	SM
chr4	52781398	52781413	SM
chr15	75969709	75974746	MS
chr17	79008963	79060283	SM
chr18	9102736	9117849	SM
chr1	67876365	67876579	MS
chr5	96254896	96255179	SM
chr7	73513407	73521348	SM
chr9	120474798	120474826	MS
chr6	114183682	114184433	SM
chr5	179224992	179225432	MS
chr12	53776141	53776280	SM
chr5	179226556	179227571	MS
chr1	1268157	1268462	MS
chr8	74507535	74526079	MS
chr5	179252161	179260682	SM
chr12	105546133	105551022	SM
chr12	21796981	21807612	MS
chr16	56481795	56485062	MS
chr12	58145464	58146019	MS
chr17	61864457	61864460	SM
chr5	14417105	14417116	SM
chr1	45977014	45987544	MS
chr2	189156783	189156828	SM
chr2	220404127	220404403	MS
chr20	5923332	5924901	MS
chr9	35061163	35064194	MS
chr19	3122242	3122952	SM
chr19	2273026	2273095	SM
chr17	43309751	43313535	SM
chr12	59271298	59271342	MS
chr5	40765186	40767753	MS
chr18	25572751	25589725	MS
chr14	23567214	23567543	SM
chr1	156084509	156085003	SM
chr17	40738846	40761322	MS
chr5	14417105	14417116	SM
chr10	69726531	69750084	MS
chr4	41682020	41682037	SM
chr19	54691106	54693302	MS
chr2	99938605	99938675	MS
chr15	78308968	78309002	MS
chr17	79478291	79479039	MS
chr3	158363435	158363446	SM
chr5	179045061	179045274	MS
chr1	205689779	205719199	MS
chr10	33214886	33218972	MS
chr17	37865605	37868606	SM
chr19	6376333	6376356	SM
chr6	150140219	150140341	MS
chr10	62648086	62648266	MS
chr3	150346882	150347005	SM
chr19	7965519	7965826	SM
chr4	41682020	41682037	SM
